dataset,column,dtype,null_pct,n_unique,source,meaning,example_values
prediction_2025,api_tackles_total_per90,float64,0.0,1357,API-Football,Rate per 90 minutes,0.0 (232); 1.0 (12); 1.111 (7)
prediction_2025,api_duels_won_per90,float64,0.0,1680,API-Football,Rate per 90 minutes,0.0 (52); 5.0 (9); 1.0 (8)
prediction_2025,api_cards_yellow_per90,float64,0.0,507,API-Football,Rate per 90 minutes,0.0 (550); 0.245 (10); 0.178 (10)
prediction_2025,api_cards_red_per90,float64,0.0,103,API-Football,Rate per 90 minutes,0.0 (1952); 0.041 (8); 0.039 (7)
prediction_2025,understat_league,object,0.0,5,Understat,Understat player-season stat/attribute,ITA-Serie A (482); ENG-Premier League (462); ESP-La Liga (437)
prediction_2025,api_height,int64,0.0,40,API-Football,API-Football player-season stat/attribute,180 (157); 185 (156); 188 (138)
prediction_2025,api_weight,int64,0.0,47,API-Football,API-Football player-season stat/attribute,75 (162); 70 (147); 76 (119)
prediction_2025,understat_season,int64,0.0,1,Understat,Understat player-season stat/attribute,2526 (2184)
prediction_2025,understat_team,object,0.0,96,Understat,Understat player-season stat/attribute,Bologna (29); Napoli (28); Girona (28)
prediction_2025,understat_player,object,0.0,2053,Understat,Understat player-season stat/attribute,Idrissa Gueye (3); Niclas Füllkrug (2); Yunus Musah (2)
prediction_2025,understat_league_id,int64,0.0,5,Understat,Understat player-season stat/attribute,2 (482); 1 (462); 4 (437)
prediction_2025,understat_season_id,int64,0.0,1,Understat,Understat player-season stat/attribute,2025 (2184)
prediction_2025,understat_team_id,int64,0.0,96,Understat,Understat player-season stat/attribute,97 (29); 105 (28); 223 (28)
prediction_2025,understat_player_id,int64,0.0,2057,Understat,Understat player-season stat/attribute,6098 (2); 11845 (2); 9951 (2)
prediction_2025,understat_position,object,0.0,16,Understat,Understat player-season stat/attribute,D S (490); M S (459); F M S (303)
prediction_2025,understat_matches,int64,0.0,34,Understat,Understat player-season stat/attribute,27 (115); 29 (111); 28 (99)
prediction_2025,understat_minutes,int64,0.0,1413,Understat,Understat player-season stat/attribute,2790 (18); 1 (18); 90 (13)
prediction_2025,understat_goals,int64,0.0,22,Understat,Understat player-season stat/attribute,0 (1008); 1 (450); 2 (242)
prediction_2025,understat_xg,float64,0.0,1853,Understat,Understat player-season stat/attribute,0.0 (274); 0.6885600984096527 (2); 9.661973604932427 (2)
prediction_2025,understat_np_goals,int64,0.0,20,Understat,Understat player-season stat/attribute,0 (1029); 1 (453); 2 (257)
prediction_2025,understat_np_xg,float64,0.0,1853,Understat,Understat player-season stat/attribute,0.0 (274); 0.6885600984096527 (2); 8.904196867719293 (2)
prediction_2025,understat_assists,int64,0.0,16,Understat,Understat player-season stat/attribute,0 (1076); 1 (495); 2 (248)
prediction_2025,understat_xa,float64,0.0,1850,Understat,Understat player-season stat/attribute,0.0 (280); 0.7158418446779251 (2); 0.8112888699397445 (2)
prediction_2025,understat_shots,int64,0.0,93,Understat,Understat player-season stat/attribute,0 (274); 1 (109); 2 (103)
prediction_2025,understat_key_passes,int64,0.0,74,Understat,Understat player-season stat/attribute,0 (279); 1 (182); 2 (144)
prediction_2025,understat_yellow_cards,int64,0.0,12,Understat,Understat player-season stat/attribute,0 (515); 1 (450); 2 (373)
prediction_2025,understat_red_cards,int64,0.0,4,Understat,Understat player-season stat/attribute,0 (1949); 1 (217); 2 (17)
prediction_2025,understat_xg_chain,float64,0.0,2070,Understat,Understat player-season stat/attribute,0.0 (56); 11.153597451746464 (2); 0.8486710991710424 (2)
prediction_2025,understat_xg_buildup,float64,0.0,2041,Understat,Understat player-season stat/attribute,0.0 (85); 2.3055576533079147 (2); 2.7808471117168665 (2)
prediction_2025,market_value_date,float64,100.0,0,Transfermarkt target layer,Merged or engineered feature,nan (2184)
prediction_2025,transfermarkt_team_name,object,0.0,192,Transfermarkt,Transfermarkt attribute,Olympique Marseille (30); Bologna FC 1909 (27); Chelsea FC (27)
prediction_2025,transfermarkt_age_at_season,float64,0.0,25,Transfermarkt,Player age aligned to season from Transfermarkt,24.0 (197); 26.0 (193); 23.0 (185)
prediction_2025,transfermarkt_match_level,object,0.0,2,Transfermarkt,Transfermarkt attribute,ongoing_player_match (1226); ongoing_team_match (958)
prediction_2025,last_market_value_date,object,0.0,37,Transfermarkt target layer,Merged or engineered feature,2025-05-30 (400); 2025-06-17 (376); 2025-06-05 (323)
prediction_2025,last_transfermarkt_team_name,object,0.0,334,Transfermarkt,Transfermarkt metadata for previous market value,Chelsea FC (30); Olympique Marseille (28); Manchester City (26)
prediction_2025,last_transfermarkt_match_level,object,0.0,2,Transfermarkt,Transfermarkt metadata for previous market value,player_match (1517); team_match (667)
prediction_2025,matched_last_transfermarkt,int64,0.0,1,Engineered/Merged,Merged or engineered feature,1 (2184)
prediction_2025,understat_match_level,object,0.0,2,Understat,Understat player-season stat/attribute,full (1791); player_league (393)
prediction_2025,matched_understat,int64,0.0,1,Engineered/Merged,Merged or engineered feature,1 (2184)
prediction_2025,matched_transfermarkt,int64,0.0,1,Engineered/Merged,Merged or engineered feature,1 (2184)
prediction_2025,player_season_duplicate_n,int64,0.0,1,Engineered key/label,Merged or engineered feature,0 (2184)
prediction_2025,player_age,float64,0.0,25,Engineered/Merged,Model age feature (from transfermarkt_age_at_season),24.0 (197); 26.0 (193); 23.0 (185)
prediction_2025,player_age_sq,float64,0.0,25,Engineered/Merged,Merged or engineered feature,576.0 (197); 676.0 (193); 529.0 (185)
prediction_2025,age_peak_gap,float64,0.0,25,Engineered/Merged,Merged or engineered feature,-3.0 (197); -1.0 (193); -4.0 (185)
prediction_2025,is_u21,int64,0.0,2,Engineered feature,Merged or engineered feature,0 (1611); 1 (573)
prediction_2025,is_u23,int64,0.0,2,Engineered feature,Merged or engineered feature,0 (1254); 1 (930)
prediction_2025,is_over30,int64,0.0,2,Engineered feature,Merged or engineered feature,0 (1848); 1 (336)
prediction_2025,player_height_cm,int64,0.0,40,Engineered/Merged,Player height in centimeters,180 (157); 185 (156); 188 (138)
prediction_2025,player_weight_kg,int64,0.0,47,Engineered/Merged,Player weight in kilograms,75 (162); 70 (147); 76 (119)
prediction_2025,player_bmi,float64,0.0,554,Engineered/Merged,Body Mass Index computed from height and weight,23.148148148148145 (33); 21.604938271604937 (20); 22.530864197530864 (20)
prediction_2025,api_avg_rating_missing,int64,0.0,2,API-Football,Missing-value indicator flag for companion column,0 (2174); 1 (10)
prediction_2025,log_minutes,float64,0.0,1405,Engineered/Merged,Merged or engineered feature,7.901377353792616 (19); 4.51085950651685 (16); 5.198497031265826 (12)
prediction_2025,minutes_share_3420,float64,0.0,1405,Engineered/Merged,Merged or engineered feature,0.7894736842105263 (19); 0.0263157894736842 (16); 0.0526315789473684 (12)
prediction_2025,minutes_per_appearance,float64,0.0,1702,Engineered/Merged,Merged or engineered feature,90.0 (146); 1.0 (10); 45.0 (8)
prediction_2025,start_rate,float64,0.0,257,Engineered/Merged,Merged or engineered feature,1.0 (341); 0.0 (170); 0.5 (69)
prediction_2025,minutes_per_start,float64,0.0,1408,Engineered/Merged,Merged or engineered feature,0.0 (170); 90.0 (154); 85.0 (8)
prediction_2025,sub_appearance_rate,float64,0.0,257,Engineered/Merged,Merged or engineered feature,0.0 (341); 1.0 (170); 0.5 (69)
prediction_2025,understat_goals_per90,float64,0.0,1028,Understat,Rate per 90 minutes,0.0 (1008); 0.1056338028169014 (5); 0.1045296167247386 (4)
prediction_2025,understat_xg_per90,float64,0.0,1853,Understat,Rate per 90 minutes,0.0 (274); 0.1229571604302951 (2); 0.5617426514495597 (2)
prediction_2025,understat_np_goals_per90,float64,0.0,1004,Understat,Rate per 90 minutes,0.0 (1029); 0.1056338028169014 (5); 0.1006711409395973 (4)
prediction_2025,understat_np_xg_per90,float64,0.0,1853,Understat,Rate per 90 minutes,0.0 (274); 0.1229571604302951 (2); 0.5176858644022845 (2)
prediction_2025,understat_assists_per90,float64,0.0,954,Understat,Rate per 90 minutes,0.0 (1076); 0.0333333333333333 (6); 0.064516129032258 (5)
prediction_2025,understat_xa_per90,float64,0.0,1850,Understat,Rate per 90 minutes,0.0 (280); 0.1278289008353437 (2); 0.0471679575546363 (2)
prediction_2025,understat_shots_per90,float64,0.0,1693,Understat,Rate per 90 minutes,0.0 (274); 2.142857142857143 (6); 4.090909090909091 (5)
prediction_2025,understat_key_passes_per90,float64,0.0,1667,Understat,Rate per 90 minutes,0.0 (279); 1.0227272727272727 (6); 0.8181818181818182 (5)
prediction_2025,understat_xg_chain_per90,float64,0.0,2070,Understat,Rate per 90 minutes,0.0 (56); 0.6484649681247944 (2); 0.7205698011829605 (2)
prediction_2025,understat_xg_buildup_per90,float64,0.0,2041,Understat,Rate per 90 minutes,0.0 (85); 0.4117067238049848 (2); 0.1616771576579573 (2)
prediction_2025,shot_on_target_rate,float64,0.0,227,Engineered/Merged,Merged or engineered feature,0.0 (548); 0.5 (202); 0.3333333333333333 (125)
prediction_2025,goal_conversion_rate,float64,0.0,186,Engineered/Merged,Merged or engineered feature,0.0 (1038); 0.2 (81); 0.25 (69)
prediction_2025,dribble_success_rate,float64,0.0,355,Engineered/Merged,Merged or engineered feature,0.0 (386); 0.5 (183); 1.0 (158)
prediction_2025,duel_win_rate,float64,0.0,1291,Engineered/Merged,Merged or engineered feature,0.5 (81); 1.0 (57); 0.0 (52)
prediction_2025,goals_minus_xg,float64,0.0,1853,Engineered/Merged,Merged or engineered feature,0.0 (274); 0.3114399015903473 (2); -5.661973604932427 (2)
prediction_2025,np_goals_minus_np_xg,float64,0.0,1853,Engineered/Merged,Merged or engineered feature,0.0 (274); 0.3114399015903473 (2); -4.904196867719293 (2)
prediction_2025,assists_minus_xa,float64,0.0,1850,Engineered/Merged,Merged or engineered feature,0.0 (280); -0.7158418446779251 (2); 0.1887111300602555 (2)
prediction_2025,xg_xa_per90,float64,0.0,1943,Engineered/Merged,Rate per 90 minutes,0.0 (184); 0.2507860612656389 (2); 0.608910609004196 (2)
prediction_2025,np_xg_xa_per90,float64,0.0,1943,Engineered/Merged,Rate per 90 minutes,0.0 (184); 0.2507860612656389 (2); 0.5648538219569208 (2)
prediction_2025,goals_assists_per90,float64,0.0,648,Engineered/Merged,Rate per 90 minutes,0.0 (747); 0.123 (10); 0.068 (8)
prediction_2025,cards_per90,float64,0.0,1373,Engineered/Merged,Rate per 90 minutes,0.0 (532); 0.0333333333333333 (7); 0.5 (6)
prediction_2025,api_minutes_pos_season_pct,float64,0.0,1827,API-Football,Percentile rank within season and model position,0.8 (16); 0.96 (9); 0.0466666666666666 (7)
prediction_2025,api_avg_rating_pos_season_pct,float64,0.0,1502,API-Football,Percentile rank within season and model position,0.2104166666666666 (8); 0.6777777777777778 (7); 0.5729166666666666 (6)
prediction_2025,goals_assists_per90_pos_season_pct,float64,0.0,992,Engineered feature,Percentile rank within season and model position,0.2097222222222222 (301); 0.1211340206185567 (187); 0.47 (140)
prediction_2025,xg_xa_per90_pos_season_pct,float64,0.0,1928,Engineered feature,Percentile rank within season and model position,0.2966666666666667 (88); 0.0333333333333333 (47); 0.0250929368029739 (26)
prediction_2025,np_xg_xa_per90_pos_season_pct,float64,0.0,1927,Engineered feature,Percentile rank within season and model position,0.2966666666666667 (88); 0.0333333333333333 (47); 0.0250929368029739 (26)
prediction_2025,understat_xg_chain_per90_pos_season_pct,float64,0.0,2038,Understat,Percentile rank within season and model position,0.0145833333333333 (20); 0.0167286245353159 (17); 0.009020618556701 (13)
prediction_2025,understat_xg_buildup_per90_pos_season_pct,float64,0.0,2008,Understat,Percentile rank within season and model position,0.0315985130111524 (33); 0.01875 (26); 0.0135309278350515 (20)
prediction_2025,api_tackles_total_per90_pos_season_pct,float64,0.0,1635,API-Football,Percentile rank within season and model position,0.34 (101); 0.0585501858736059 (62); 0.025 (35)
prediction_2025,api_duels_won_per90_pos_season_pct,float64,0.0,1911,API-Football,Percentile rank within season and model position,0.0533333333333333 (15); 0.0148698884758364 (15); 0.0090277777777777 (12)
prediction_2025,api_passes_key_per90_pos_season_pct,float64,0.0,1543,API-Football,Percentile rank within season and model position,0.0694444444444444 (99); 0.31 (92); 0.0511152416356877 (54)
prediction_2025,shot_on_target_rate_pos_season_pct,float64,0.0,394,Engineered feature,Percentile rank within season and model position,0.1520833333333333 (218); 0.5 (151); 0.0753865979381443 (116)
prediction_2025,duel_win_rate_pos_season_pct,float64,0.0,1545,Engineered feature,Percentile rank within season and model position,0.8633333333333333 (42); 0.2534722222222222 (30); 0.5599226804123711 (28)
