dataset,column,count,mean,std,min,5%,25%,50%,75%,95%,max,skew
prediction_2025,api_penalty_commited,2184.0,0.19184981684981686,0.45534185067954025,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.443233252461097
prediction_2025,api_penalty_scored,2184.0,0.1543040293040293,0.6634905207701723,0.0,0.0,0.0,0.0,0.0,1.0,10.0,6.156879015829414
prediction_2025,api_penalty_missed,2184.0,0.04624542124542125,0.23477868688606954,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.530229406709678
prediction_2025,api_penalty_saved,2184.0,0.033424908424908424,0.23500371015383104,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.296068374280601
prediction_2025,api_goals_total_per90,2184.0,0.12243223443223443,0.2636589764695508,0.0,0.0,0.0,0.039,0.173,0.5026999999999998,9.0,18.342302513836117
prediction_2025,api_goals_assists_per90,2184.0,0.08456501831501831,0.23317294041293696,0.0,0.0,0.0,0.0,0.122,0.3018499999999999,9.0,26.431692578424233
prediction_2025,api_shots_total_per90,2184.0,0.880988553113553,0.8454600925400299,0.0,0.0,0.27275000000000005,0.653,1.333,2.4457,9.0,1.847116026110779
prediction_2025,api_shots_on_per90,2184.0,0.4026703296703297,0.49649239696712155,0.0,0.0,0.0,0.2535,0.614,1.271,9.0,4.130763479140792
prediction_2025,api_passes_key_per90,2184.0,0.8650595238095238,0.8383562659779501,0.0,0.0,0.267,0.722,1.268,2.2290999999999994,11.25,3.107731736900357
prediction_2025,api_tackles_total_per90,2184.0,1.4826108058608058,1.1861849205256905,0.0,0.0,0.7985,1.402,1.998,3.135,16.364,3.6039487720543253
prediction_2025,api_duels_won_per90,2184.0,4.704891025641025,4.802777657437574,0.0,0.44460000000000005,3.4722500000000003,4.481999999999999,5.6585,8.0,180.0,25.083765536272598
prediction_2025,api_cards_yellow_per90,2184.0,0.18910622710622713,0.24461516267027464,0.0,0.0,0.0,0.1475,0.265,0.508,4.091,5.932639236997036
prediction_2025,api_cards_red_per90,2184.0,0.017370421245421243,0.2103576185492889,0.0,0.0,0.0,0.0,0.0,0.060849999999999904,8.182,31.013001511849463
prediction_2025,api_height,2184.0,183.0114468864469,6.686237971228429,163.0,172.0,178.0,183.0,188.0,193.8499999999999,205.0,-0.11351884149114423
prediction_2025,api_weight,2184.0,75.6923076923077,7.274388923124045,53.0,64.0,70.0,75.0,81.0,88.0,99.0,0.1223764963268225
prediction_2025,understat_season,2184.0,2526.0,0.0,2526.0,2526.0,2526.0,2526.0,2526.0,2526.0,2526.0,0.0
prediction_2025,understat_league_id,2184.0,2.9125457875457874,1.4045108021703874,1.0,1.0,2.0,3.0,4.0,5.0,5.0,0.08312045575960257
prediction_2025,understat_season_id,2184.0,2025.0,0.0,2025.0,2025.0,2025.0,2025.0,2025.0,2025.0,2025.0,0.0
prediction_2025,understat_team_id,2184.0,155.61813186813185,62.51269233277859,71.0,78.0,106.0,141.0,207.0,282.0,291.0,0.7298081943994317
prediction_2025,understat_player_id,2184.0,8750.67445054945,4082.1882169196297,40.0,856.9500000000002,6158.5,9545.5,12097.25,13938.85,14518.0,-0.5743687538580989
prediction_2025,understat_matches,2184.0,19.285714285714285,9.322189289029765,1.0,2.0,12.0,21.0,27.0,32.0,34.0,-0.41567223708640233
prediction_2025,understat_minutes,2184.0,1243.135989010989,840.3843242618684,1.0,50.0,506.25,1169.0,1905.0,2688.7,3060.0,0.24864889429011458
prediction_2025,understat_goals,2184.0,1.6918498168498168,2.7598667310615386,0.0,0.0,0.0,1.0,2.0,7.0,33.0,3.129479674064216
prediction_2025,understat_xg,2184.0,1.9452641201150116,2.8080868956086693,0.0,0.0,0.19966283719986674,0.9294599168933928,2.412125670351089,7.976663806475691,27.819826903752983,2.8772945286265594
prediction_2025,understat_np_goals,2184.0,1.5315934065934067,2.423338582031637,0.0,0.0,0.0,1.0,2.0,7.0,23.0,2.80537507866959
prediction_2025,understat_np_xg,2184.0,1.7869917471929804,2.4743816037690305,0.0,0.0,0.1978277943562716,0.90419354243204,2.2776802238076925,7.045364849269388,22.83725356310606,2.691124222013837
prediction_2025,understat_assists,2184.0,1.1671245421245422,1.7287416406617357,0.0,0.0,0.0,1.0,2.0,4.0,18.0,2.724165271488254
prediction_2025,understat_xa,2184.0,1.3557584863942844,1.6784729870475967,0.0,0.0,0.1375191882252693,0.7657954297028482,1.9589914851821957,4.798827216494826,16.364237682893872,2.384364877774512
prediction_2025,understat_shots,2184.0,15.782967032967033,17.377186701822808,0.0,0.0,3.0,11.0,22.0,52.84999999999991,117.0,1.9010998462801194
prediction_2025,understat_key_passes,2184.0,11.677197802197803,12.947963517618236,0.0,0.0,2.0,8.0,17.0,37.84999999999991,110.0,1.944865868896605
prediction_2025,understat_yellow_cards,2184.0,2.340659340659341,2.2148200960733653,0.0,0.0,1.0,2.0,4.0,7.0,11.0,1.0831357058494686
prediction_2025,understat_red_cards,2184.0,0.1163003663003663,0.3480590162202344,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0913874672286648
prediction_2025,understat_xg_chain,2184.0,5.413577035080126,4.84594908162601,0.0,0.09748001853004097,1.803880729014054,4.20258510299027,7.6863449681550255,14.736331131868065,37.61556144058704,1.5247493575105375
prediction_2025,understat_xg_buildup,2184.0,3.2949282396013335,3.1259909693209966,0.0,0.03517911750823254,0.9052272222470491,2.5055454149842262,4.740900998469442,9.4908457653597,20.93739276379347,1.5795896760980432
prediction_2025,market_value_date,0.0,,,,,,,,,,
prediction_2025,transfermarkt_age_at_season,2184.0,24.668040293040292,4.369465177035701,15.0,18.0,21.0,24.0,27.0,32.0,40.0,0.35998452753450394
prediction_2025,matched_last_transfermarkt,2184.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
prediction_2025,matched_understat,2184.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
prediction_2025,matched_transfermarkt,2184.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
prediction_2025,player_season_duplicate_n,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prediction_2025,player_age,2184.0,24.668040293040292,4.369465177035701,15.0,18.0,21.0,24.0,27.0,32.0,40.0,0.35998452753450394
prediction_2025,player_age_sq,2184.0,627.5956959706959,223.71332925727992,225.0,324.0,441.0,576.0,729.0,1024.0,1600.0,0.7718821239464644
prediction_2025,age_peak_gap,2184.0,-2.331959706959707,4.369465177035701,-12.0,-9.0,-6.0,-3.0,0.0,5.0,13.0,0.35998452753450344
prediction_2025,is_u21,2184.0,0.2623626373626374,0.4400194727665432,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.081112057335253
prediction_2025,is_u23,2184.0,0.4258241758241758,0.49458057786348475,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.30022939168498824
prediction_2025,is_over30,2184.0,0.15384615384615385,0.36088384168080967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9201254663681635
prediction_2025,player_height_cm,2184.0,183.0114468864469,6.686237971228429,163.0,172.0,178.0,183.0,188.0,193.8499999999999,205.0,-0.11351884149114423
prediction_2025,player_weight_kg,2184.0,75.6923076923077,7.274388923124045,53.0,64.0,70.0,75.0,81.0,88.0,99.0,0.1223764963268225
prediction_2025,player_bmi,2184.0,22.567622933501184,1.3820979000134428,17.181669306558565,20.199469763918696,21.71806608974573,22.6421929718633,23.450918219051392,24.72518293294129,27.160493827160494,-0.1462800440220032
prediction_2025,api_avg_rating_missing,2184.0,0.004578754578754579,0.06752686458909057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.686757536835742
prediction_2025,log_minutes,2184.0,6.632373375014363,1.2602094823359942,0.6931471805599453,4.02535169073515,6.1753469785548045,7.0192962536905625,7.530479995245536,7.870490559802032,8.026496938945412,-1.6724755492947119
prediction_2025,minutes_share_3420,2184.0,0.35140468693100274,0.24155499300850056,0.0002923976608187,0.0160818713450292,0.14027777777777772,0.3266081871345029,0.5447368421052632,0.765453216374269,0.8947368421052632,0.27545772418554026
prediction_2025,minutes_per_appearance,2184.0,58.88654405118333,23.247514640329516,1.0,15.25,42.25815217391305,62.239047619047625,79.32440476190476,90.0,90.25,-0.4641381723135595
prediction_2025,start_rate,2184.0,0.6413819768539475,0.3136198309343711,0.0,0.0,0.4285714285714285,0.7083333333333334,0.92,1.0,1.0,-0.6524515621590147
prediction_2025,minutes_per_start,2184.0,89.56220096754774,39.986823667337845,0.0,0.0,83.95404411764706,89.2807881773399,95.5,139.92499999999995,484.0,1.8227345927896783
prediction_2025,sub_appearance_rate,2184.0,0.3586180231460524,0.3136198309343712,0.0,0.0,0.08,0.2916666666666667,0.5714285714285714,1.0,1.0,0.6524515621590157
prediction_2025,understat_goals_per90,2184.0,0.13434481607553156,0.4330106335317354,0.0,0.0,0.0,0.043478301457024804,0.17382918978663656,0.5201186097139854,16.363636363636363,26.835170817504718
prediction_2025,understat_xg_per90,2184.0,0.16241734193241555,0.3324175609263283,0.0,0.0,0.0269384264090639,0.08259061372136339,0.21550688063688755,0.5600539306854926,12.321284521709789,23.189314498170507
prediction_2025,understat_np_goals_per90,2184.0,0.12434339814335744,0.4278174979011918,0.0,0.0,0.0,0.03896951957559585,0.1633764718099862,0.46329066140386893,16.363636363636363,27.854511073521504
prediction_2025,understat_np_xg_per90,2184.0,0.1523771656961366,0.32409103601844985,0.0,0.0,0.026353661407445578,0.07855578431142665,0.20422233934751272,0.5187202840340109,12.321284521709789,24.981835335354226
prediction_2025,understat_assists_per90,2184.0,0.12603082831957008,1.9312964451015349,0.0,0.0,0.0,0.0333333333333333,0.12164918696253588,0.3039617922035318,90.0,46.21238022731227
prediction_2025,understat_xa_per90,2184.0,0.11973924189692829,0.7589957504917245,0.0,0.0,0.01849247318963495,0.07103171735197725,0.14872290204993566,0.2930941273200976,34.07759964466094,41.777796626891146
prediction_2025,understat_shots_per90,2184.0,1.3011774145718147,1.3124662790615744,0.0,0.0,0.43329777541928327,0.9713052915795325,1.9156222675604782,3.505254462851635,16.363636363636363,3.035344950334723
prediction_2025,understat_key_passes_per90,2184.0,0.9680486929528109,2.8336895394317936,0.0,0.0,0.27665362375220476,0.7339954993404205,1.2949640287769784,2.237337428365533,90.0,28.522481054900492
prediction_2025,understat_xg_chain_per90,2184.0,0.4464447649293784,1.1720062750738642,0.0,0.06570165073516863,0.22237755094165537,0.35947077052999143,0.5301265137298334,0.9469997341385992,52.22792029380798,39.80435477089966
prediction_2025,understat_xg_buildup_per90,2184.0,0.2725964638207505,1.152604289404706,0.0,0.021091181095421407,0.1226017191838739,0.2023737419694408,0.311781757687283,0.5349982032882692,52.22792029380798,42.24220482513327
prediction_2025,shot_on_target_rate,2184.0,0.35739476429904793,0.26108089651447924,0.0,0.0,0.0,0.4,0.5239547038327527,0.75,1.0,0.1484749243007181
prediction_2025,goal_conversion_rate,2184.0,0.10376443276577668,0.13925014872950636,0.0,0.0,0.0,0.064516129032258,0.1777777777777777,0.3333333333333333,1.0,2.4361945078451277
prediction_2025,dribble_success_rate,2184.0,0.43057781904623316,0.2730363125065137,0.0,0.0,0.2857142857142857,0.45,0.5833333333333334,1.0,1.0,0.1001043251658264
prediction_2025,duel_win_rate,2184.0,0.505249352261666,0.16266344156539744,0.0,0.2777777777777778,0.4231966166613469,0.5,0.5737704918032787,0.8181818181818182,1.0,0.22507491837081875
prediction_2025,goals_minus_xg,2184.0,-0.2534143032651947,1.0997066214243536,-7.379306508228185,-1.9300787841901186,-0.6731917457655072,-0.1164936260320246,0.09405904752202328,1.324873531749471,5.180173096247017,-0.6339200268493088
prediction_2025,np_goals_minus_np_xg,2184.0,-0.2553983405995739,1.0848140094420806,-7.856708897277713,-1.9743694568052883,-0.6705907993018627,-0.12460943963378654,0.0860086630564181,1.3107128888834267,4.882157450541854,-0.5944479570763035
prediction_2025,assists_minus_xa,2184.0,-0.1886339442697422,0.9546993327411831,-5.260594099760056,-1.7520744665991512,-0.5991077008657157,-0.08609955105930564,0.09966659848578258,1.3798117411322888,5.81382304802537,-0.1494497373335349
prediction_2025,xg_xa_per90,2184.0,0.28215658382934394,0.8321589660220275,0.0,0.0,0.06969694622611287,0.1785554710801544,0.37447386774589236,0.739360783321539,34.07759964466094,32.6677282926105
prediction_2025,np_xg_xa_per90,2184.0,0.2721164075930649,0.8285238029611551,0.0,0.0,0.06938149998542499,0.17518552486234557,0.3570617262436345,0.7078776484714475,34.07759964466094,33.1268466471347
prediction_2025,goals_assists_per90,2184.0,0.20699725274725275,0.3665320772053709,0.0,0.0,0.0,0.118,0.313,0.6776999999999997,9.0,13.412774180172242
prediction_2025,cards_per90,2184.0,0.241219217817073,0.7073017608474208,0.0,0.0,0.03334259602321845,0.16252824983123476,0.29906286921341874,0.6428571428571429,24.545454545454547,24.774118795481996
prediction_2025,api_minutes_pos_season_pct,2184.0,0.5009157509157509,0.28872413657802504,0.0019329896907216,0.05002788104089219,0.2517969644902634,0.5006443298969072,0.7510191909707584,0.9522225788525658,1.0,-0.00024863851061321157
prediction_2025,api_avg_rating_pos_season_pct,2184.0,0.5009157509157509,0.2887395354632895,0.0012886597938144,0.05082223654066434,0.25096649484536077,0.5012886597938144,0.7512886597938144,0.9508762886597938,1.0,-2.5819118852451127e-06
prediction_2025,goals_assists_per90_pos_season_pct,2184.0,0.5009157509157509,0.27580953132215535,0.1115241635687732,0.1115241635687732,0.2097222222222222,0.47,0.7375,0.9511805555555554,1.0,0.13919699637191862
prediction_2025,xg_xa_per90_pos_season_pct,2184.0,0.5009157509157509,0.286713661745069,0.0154639175257731,0.04787371134020616,0.2694158075601374,0.49443411813300286,0.7510191909707584,0.9508762886597938,1.0,0.030725200865005138
prediction_2025,np_xg_xa_per90_pos_season_pct,2184.0,0.5009157509157509,0.286713661745069,0.0154639175257731,0.04787371134020616,0.2694158075601374,0.49443411813300286,0.7510191909707584,0.9508762886597938,1.0,0.030725196551146645
prediction_2025,understat_xg_chain_per90_pos_season_pct,2184.0,0.5009157509157509,0.2887382305162691,0.009020618556701,0.05097508591065291,0.2511988368527957,0.5006443298969072,0.7510191909707584,0.9508762886597938,1.0,0.00010440386014633085
prediction_2025,understat_xg_buildup_per90_pos_season_pct,2184.0,0.5009157509157509,0.28872929204597575,0.0135309278350515,0.047290950744558975,0.2511988368527957,0.5006443298969072,0.7510191909707584,0.9508762886597938,1.0,0.0004069722224022151
prediction_2025,api_tackles_total_per90_pos_season_pct,2184.0,0.5009157509157509,0.2856327096924111,0.0225515463917525,0.0585501858736059,0.2694158075601374,0.48817379182156134,0.7497490945847545,0.95,1.0,0.03836788296456645
prediction_2025,api_duels_won_per90_pos_season_pct,2184.0,0.5009157509157509,0.28872698292967197,0.0070876288659793,0.0533333333333333,0.2511988368527957,0.5009915521191295,0.7506443298969072,0.9498033476411298,1.0,0.0003252639724678671
prediction_2025,api_passes_key_per90_pos_season_pct,2184.0,0.5009157509157509,0.2862669205874053,0.0341494845360824,0.0694444444444444,0.2693250464684015,0.4923611111111111,0.7510191909707584,0.9508762886597938,1.0,0.03793889179291699
prediction_2025,shot_on_target_rate_pos_season_pct,2184.0,0.5009157509157509,0.27702334639122356,0.0613382899628252,0.0753865979381443,0.2512359636684168,0.5,0.7351804123711341,0.9482008877434134,1.0,0.0446638008684638
prediction_2025,duel_win_rate_pos_season_pct,2184.0,0.5009157509157509,0.2884999479436284,0.0070876288659793,0.0533333333333333,0.2534722222222222,0.5013387743413517,0.7527803593556381,0.9470047043268308,0.9987113402061856,-0.005253480258476461
