dataset,column,count,mean,std,min,5%,25%,50%,75%,95%,max,skew
historical_2015_2024,api_cards_yellow_per90,19718.0,0.22817309057713764,1.1873959086945152,0.0,0.0,0.051,0.161,0.281,0.545,90.0,66.7692152730235
historical_2015_2024,api_cards_red_per90,19718.0,0.012942641241505223,0.16716528526467003,0.0,0.0,0.0,0.0,0.0,0.061,15.0,60.757064403975576
historical_2015_2024,api_height,19718.0,182.62861344963991,6.570297208738237,160.0,171.0,178.0,183.0,187.0,193.0,203.0,-0.12469066187693675
historical_2015_2024,api_weight,19718.0,76.57115326097981,7.123155574268742,50.0,65.0,72.0,76.0,81.0,89.0,101.0,0.1615503394455904
historical_2015_2024,understat_season,19718.0,1973.834567400345,304.45216500615766,1516.0,1516.0,1718.0,2021.0,2223.0,2425.0,2425.0,-0.02958904932228976
historical_2015_2024,understat_league_id,19718.0,2.9258038340602495,1.3850880423954652,1.0,1.0,2.0,3.0,4.0,5.0,5.0,0.12252480755991045
historical_2015_2024,understat_season_id,19718.0,2019.5330155188153,3.0143778713480955,2015.0,2015.0,2017.0,2020.0,2022.0,2024.0,2024.0,-0.029589049322312252
historical_2015_2024,understat_team_id,19718.0,142.2473881732427,51.22958934235945,71.0,78.0,104.0,132.0,167.0,249.0,288.0,0.9199857090151569
historical_2015_2024,understat_player_id,19718.0,4579.146414443656,3641.7231586223475,1.0,240.85000000000002,1350.0,3520.5,7329.5,11306.0,13649.0,0.5578763148919096
historical_2015_2024,understat_matches,19718.0,20.964448727051426,11.008833033304157,1.0,2.0,12.0,23.0,30.0,36.0,72.0,-0.2796860101038557
historical_2015_2024,understat_minutes,19718.0,1436.5041586367786,975.9755376528756,1.0,40.0,560.0,1394.0,2241.75,3055.0,6054.0,0.20622166933561306
historical_2015_2024,understat_goals,19718.0,2.0019778882239576,3.556518950577413,0.0,0.0,0.0,1.0,2.0,9.0,41.0,3.4476476403317604
historical_2015_2024,understat_xg,19718.0,2.093639384160316,3.3528964730100146,0.0,0.0,0.13685213960707185,0.8563428977504373,2.5260344224516302,8.659129966981698,37.92406944185496,3.378733471351449
historical_2015_2024,understat_np_goals,19718.0,1.8194543057105184,3.140189976517416,0.0,0.0,0.0,1.0,2.0,8.0,37.0,3.254323618236989
historical_2015_2024,understat_np_xg,19718.0,1.9172359768204192,2.9487246696704337,0.0,0.0,0.13608615077100694,0.8360945545136929,2.3808801425620914,7.7457983822561784,34.13518474251032,3.2052620702888523
historical_2015_2024,understat_assists,19718.0,1.4061770970686682,2.1213613179592308,0.0,0.0,0.0,1.0,2.0,6.0,20.0,2.355972049686565
historical_2015_2024,understat_xa,19718.0,1.4821416363245155,1.9432614495418346,0.0,0.0,0.10743349092081182,0.7561213187873363,2.090252842754126,5.488995766174044,18.07445976138115,2.2883476143783694
historical_2015_2024,understat_shots,19718.0,18.45334212394766,22.195396432601203,0.0,0.0,3.0,11.0,26.0,64.0,227.0,2.168904008754564
historical_2015_2024,understat_key_passes,19718.0,13.721320620752612,16.040136515932957,0.0,0.0,2.0,8.0,20.0,47.0,146.0,1.914142887614557
historical_2015_2024,understat_yellow_cards,19718.0,2.8740744497413533,2.729586587845142,0.0,0.0,1.0,2.0,4.0,8.0,18.0,1.1335835799180936
historical_2015_2024,understat_red_cards,19718.0,0.13941576224769248,0.3875729799774441,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.020471886047533
historical_2015_2024,understat_xg_chain,19718.0,5.723712809057359,5.649745415863956,0.0,0.04239673893898722,1.5004624095745387,4.168587230145931,8.183600415475667,17.016726917773475,52.40942087769509,1.7078006660240947
historical_2015_2024,understat_xg_buildup,19718.0,3.417918624768333,3.4537146975184125,0.0,0.0,0.8416892644017935,2.473392786923796,4.888739904155955,10.277670130785546,28.058832820504904,1.7751459303895725
historical_2015_2024,transfermarkt_age_at_season,19718.0,25.65229739324475,4.332681990595651,16.0,19.0,22.0,25.0,29.0,33.0,42.0,0.3045590774926459
historical_2015_2024,matched_last_transfermarkt,19718.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
historical_2015_2024,matched_understat,19718.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
historical_2015_2024,matched_transfermarkt,19718.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
historical_2015_2024,player_season_duplicate_n,19718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historical_2015_2024,player_age,19718.0,25.65229739324475,4.332681990595651,16.0,19.0,22.0,25.0,29.0,33.0,42.0,0.3045590774926459
historical_2015_2024,player_age_sq,19718.0,676.8115427528147,229.17492401587188,256.0,361.0,484.0,625.0,841.0,1089.0,1764.0,0.6893070320788677
historical_2015_2024,age_peak_gap,19718.0,-1.347702606755249,4.332681990595651,-11.0,-8.0,-5.0,-2.0,2.0,6.0,15.0,0.304559077492646
historical_2015_2024,is_u21,19718.0,0.1858200628867025,0.3889712588849353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6156042406302715
historical_2015_2024,is_u23,19718.0,0.3401460594380769,0.4737700930809979,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6748849644714386
historical_2015_2024,is_over30,19718.0,0.19956385028907597,0.39968265097412425,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5035259867205852
historical_2015_2024,player_height_cm,19718.0,182.62861344963991,6.570297208738237,160.0,171.0,178.0,183.0,187.0,193.0,203.0,-0.12469066187693675
historical_2015_2024,player_weight_kg,19718.0,76.57115326097981,7.123155574268742,50.0,65.0,72.0,76.0,81.0,89.0,101.0,0.1615503394455904
historical_2015_2024,player_bmi,19718.0,22.928270231714585,1.3563277689187037,17.181669306558565,20.679012345679013,22.03840115928028,22.955684331345708,23.795484806976457,25.10633270321361,29.761904761904766,0.03847750551926237
historical_2015_2024,api_avg_rating_missing,19718.0,0.007404402069175373,0.08573184736419469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.492708537105203
historical_2015_2024,log_minutes,19718.0,6.789572168196425,1.3429698561050945,0.6931471805599453,3.8501476017100575,6.361302477572996,7.25063551189868,7.714677473800927,8.018954683155718,8.142936010432265,-1.8286621907021057
historical_2015_2024,minutes_share_3420,19718.0,0.421488603342213,0.2821632473377528,0.0002923976608187,0.0134502923976608,0.1690058479532163,0.4116959064327485,0.6549707602339181,0.8880116959064327,1.0,0.16733633753072372
historical_2015_2024,minutes_per_appearance,19718.0,62.19788218513675,23.30561140000762,1.0,15.329487179487181,46.57142857142857,67.73163418290855,82.02863777089783,90.0,100.0,-0.7295760521714579
historical_2015_2024,start_rate,19718.0,0.7450513989526152,0.28508566599938945,0.0,0.0,0.6153846153846154,0.8461538461538461,0.9705882352941176,1.0,1.0,-1.2510191695239494
historical_2015_2024,minutes_per_start,19718.0,81.51691061433726,33.009734062879794,0.0,0.0,75.75416666666666,85.88403361344538,90.0,116.0,606.0,1.9326495904718064
historical_2015_2024,sub_appearance_rate,19718.0,0.25494860104738487,0.28508566599938945,0.0,0.0,0.0294117647058823,0.1538461538461538,0.3846153846153846,1.0,1.0,1.2510191695239483
historical_2015_2024,understat_goals_per90,19718.0,0.12237039757694262,0.4097618031594274,0.0,0.0,0.0,0.0350058396015757,0.1626016260162601,0.4864864864864865,45.0,70.42695165134116
historical_2015_2024,understat_xg_per90,19718.0,0.1441571587614447,0.48417937341791284,0.0,0.0,0.016580705842770275,0.0643333995354177,0.18541014247628326,0.4909454498701905,55.53440809249878,79.63314778375104
historical_2015_2024,understat_np_goals_per90,19718.0,0.11377249546640592,0.40451130922573314,0.0,0.0,0.0,0.0330457232606893,0.1519308073725377,0.4462404384163179,45.0,73.22271748960776
